playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.512,0.705,6,-6.051,0,0.0407,0.363,0,0.169,0.517,92.911,5S8TtEVuFPY9XEjg2hNWHa,https://api.spotify.com/v1/audio-analysis/5S8TtEVuFPY9XEjg2hNWHa,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,227595,FALSE,FALSE,https://api.spotify.com/v1/tracks/5S8TtEVuFPY9XEjg2hNWHa,FALSE,Terlukis Indah,75,,TRUE,1,track,spotify:track:5S8TtEVuFPY9XEjg2hNWHa,single,,,https://api.spotify.com/v1/albums/5Qk3VFJJ4CKS3zcBNp2YRs,5Qk3VFJJ4CKS3zcBNp2YRs,,Terlukis Indah,09-07-21,day,1,album,spotify:album:5Qk3VFJJ4CKS3zcBNp2YRs,https://open.spotify.com/album/5Qk3VFJJ4CKS3zcBNp2YRs,IDUM72100157,https://open.spotify.com/track/5S8TtEVuFPY9XEjg2hNWHa,,F#,minor,F# minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.602,0.298,4,-13.333,1,0.0385,0.31,0,0.117,0.316,119.889,2CoxJRIhTKvHyFIq9FcDO5,https://api.spotify.com/v1/audio-analysis/2CoxJRIhTKvHyFIq9FcDO5,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,203075,FALSE,FALSE,https://api.spotify.com/v1/tracks/2CoxJRIhTKvHyFIq9FcDO5,FALSE,It's Only Me - Studio Version,78,https://p.scdn.co/mp3-preview/419fc8277ed14bb9f6d0b8e80cfce02f886cc47b?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:2CoxJRIhTKvHyFIq9FcDO5,single,,,https://api.spotify.com/v1/albums/2BQkplVABAVVOzvZzRkBQ4,2BQkplVABAVVOzvZzRkBQ4,,It's Only Me (Studio Version),26-11-20,day,1,album,spotify:album:2BQkplVABAVVOzvZzRkBQ4,https://open.spotify.com/album/2BQkplVABAVVOzvZzRkBQ4,FRX762093652,https://open.spotify.com/track/2CoxJRIhTKvHyFIq9FcDO5,,E,major,E major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.588,0.311,8,-8.143,1,0.025,0.791,0,0.352,0.545,86.022,6iCGpfjYviybL08jXTPW8D,https://api.spotify.com/v1/audio-analysis/6iCGpfjYviybL08jXTPW8D,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,234204,FALSE,FALSE,https://api.spotify.com/v1/tracks/6iCGpfjYviybL08jXTPW8D,FALSE,Lantas,61,https://p.scdn.co/mp3-preview/2d301046dd838f528dd4b8947f51dbda4b01dad3?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:6iCGpfjYviybL08jXTPW8D,single,,,https://api.spotify.com/v1/albums/22sjNQiKmvlxJMndPSxqea,22sjNQiKmvlxJMndPSxqea,,Lantas,28-08-20,day,1,album,spotify:album:22sjNQiKmvlxJMndPSxqea,https://open.spotify.com/album/22sjNQiKmvlxJMndPSxqea,IDA162000474,https://open.spotify.com/track/6iCGpfjYviybL08jXTPW8D,,G#,major,G# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.507,0.301,5,-7.817,1,0.0262,0.901,0.0000182,0.0929,0.253,90.07,1Lr1X8fhSS9Q8jEiTwSkQB,https://api.spotify.com/v1/audio-analysis/1Lr1X8fhSS9Q8jEiTwSkQB,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,247333,FALSE,FALSE,https://api.spotify.com/v1/tracks/1Lr1X8fhSS9Q8jEiTwSkQB,FALSE,Tabu - Original Soundtrack Merindu Cahaya de Amstel,67,,TRUE,1,track,spotify:track:1Lr1X8fhSS9Q8jEiTwSkQB,single,,,https://api.spotify.com/v1/albums/5Ielzc9FBCJQYmRJLCVDfC,5Ielzc9FBCJQYmRJLCVDfC,,Tabu (Original Soundtrack Merindu Cahaya de Amstel),05-11-21,day,1,album,spotify:album:5Ielzc9FBCJQYmRJLCVDfC,https://open.spotify.com/album/5Ielzc9FBCJQYmRJLCVDfC,IDUM72100431,https://open.spotify.com/track/1Lr1X8fhSS9Q8jEiTwSkQB,,F,major,F major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.461,0.405,9,-7.967,1,0.0307,0.521,0.00000644,0.0801,0.442,139.932,0z7jhodL97W88al5OI1zh1,https://api.spotify.com/v1/audio-analysis/0z7jhodL97W88al5OI1zh1,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,268534,FALSE,FALSE,https://api.spotify.com/v1/tracks/0z7jhodL97W88al5OI1zh1,FALSE,Orang Yang Sama,68,https://p.scdn.co/mp3-preview/38769778d3ddf096e48c6fab5c7feae49844f38d?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:0z7jhodL97W88al5OI1zh1,single,,,https://api.spotify.com/v1/albums/4EERiS8fZYOxtHPn06HP8P,4EERiS8fZYOxtHPn06HP8P,,Orang Yang Sama,15-04-21,day,1,album,spotify:album:4EERiS8fZYOxtHPn06HP8P,https://open.spotify.com/album/4EERiS8fZYOxtHPn06HP8P,IDA642102513,https://open.spotify.com/track/0z7jhodL97W88al5OI1zh1,,A,major,A major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.295,0.349,5,-8.244,1,0.0347,0.593,0,0.165,0.364,204.996,3uzbpsQAHeRFrdJyNPQ0Kg,https://api.spotify.com/v1/audio-analysis/3uzbpsQAHeRFrdJyNPQ0Kg,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,250650,FALSE,FALSE,https://api.spotify.com/v1/tracks/3uzbpsQAHeRFrdJyNPQ0Kg,FALSE,Bisa Tanpamu,68,https://p.scdn.co/mp3-preview/271cce12b57c88c082fec0868816acae4506fcdd?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:3uzbpsQAHeRFrdJyNPQ0Kg,single,,,https://api.spotify.com/v1/albums/4JKw9FV4m0dADxuz7C91eL,4JKw9FV4m0dADxuz7C91eL,,Bisa Tanpamu,27-08-21,day,1,album,spotify:album:4JKw9FV4m0dADxuz7C91eL,https://open.spotify.com/album/4JKw9FV4m0dADxuz7C91eL,FRX282182783,https://open.spotify.com/track/3uzbpsQAHeRFrdJyNPQ0Kg,,F,major,F major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.635,0.388,6,-8.647,1,0.0285,0.861,0.000327,0.111,0.432,126.062,45FQZlkNDDHg4pzyjiLQkc,https://api.spotify.com/v1/audio-analysis/45FQZlkNDDHg4pzyjiLQkc,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,260000,FALSE,FALSE,https://api.spotify.com/v1/tracks/45FQZlkNDDHg4pzyjiLQkc,FALSE,Bahaya,71,,TRUE,1,track,spotify:track:45FQZlkNDDHg4pzyjiLQkc,single,,,https://api.spotify.com/v1/albums/4MidcEabYlfTGK6LGMzpSY,4MidcEabYlfTGK6LGMzpSY,,Bahaya,05-03-21,day,1,album,spotify:album:4MidcEabYlfTGK6LGMzpSY,https://open.spotify.com/album/4MidcEabYlfTGK6LGMzpSY,IDUM72000113,https://open.spotify.com/track/45FQZlkNDDHg4pzyjiLQkc,,F#,major,F# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.597,0.696,7,-6.134,0,0.0354,0.267,0,0.13,0.497,89.943,0ZFSWJ0dPnjhHmVr9o6WhO,https://api.spotify.com/v1/audio-analysis/0ZFSWJ0dPnjhHmVr9o6WhO,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,248333,FALSE,FALSE,https://api.spotify.com/v1/tracks/0ZFSWJ0dPnjhHmVr9o6WhO,FALSE,Pepatah,56,https://p.scdn.co/mp3-preview/f20bac085a72928a613e6e4d0fd4d7e69e47626e?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:0ZFSWJ0dPnjhHmVr9o6WhO,single,,,https://api.spotify.com/v1/albums/35fWupDGznkOl6nZpgquiK,35fWupDGznkOl6nZpgquiK,,Pepatah,26-11-21,day,1,album,spotify:album:35fWupDGznkOl6nZpgquiK,https://open.spotify.com/album/35fWupDGznkOl6nZpgquiK,FRX872139991,https://open.spotify.com/track/0ZFSWJ0dPnjhHmVr9o6WhO,,G,minor,G minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.474,0.235,4,-10.349,0,0.0319,0.873,0.00000268,0.107,0.26,144.08,3CTFFZFXFzAFVQA7ab9Wv0,https://api.spotify.com/v1/audio-analysis/3CTFFZFXFzAFVQA7ab9Wv0,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,228040,FALSE,FALSE,https://api.spotify.com/v1/tracks/3CTFFZFXFzAFVQA7ab9Wv0,FALSE,Hati dan Logika,56,https://p.scdn.co/mp3-preview/e6e4cb2c32e10bb61753106437d49a7163e7e865?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:3CTFFZFXFzAFVQA7ab9Wv0,single,,,https://api.spotify.com/v1/albums/29EMsuf8aRlusErZzNDrpY,29EMsuf8aRlusErZzNDrpY,,Hati dan Logika,28-11-21,day,1,album,spotify:album:29EMsuf8aRlusErZzNDrpY,https://open.spotify.com/album/29EMsuf8aRlusErZzNDrpY,FRX872172585,https://open.spotify.com/track/3CTFFZFXFzAFVQA7ab9Wv0,,E,minor,E minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.674,0.343,10,-7.059,0,0.0286,0.948,0.0000115,0.124,0.292,146.019,3QWIMcT8jEbBaGAXZDRmel,https://api.spotify.com/v1/audio-analysis/3QWIMcT8jEbBaGAXZDRmel,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,211337,FALSE,FALSE,https://api.spotify.com/v1/tracks/3QWIMcT8jEbBaGAXZDRmel,FALSE,Picture Myself,60,https://p.scdn.co/mp3-preview/b4709757396a677fe5bb9bbcec6c66a2ba92c52f?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:3QWIMcT8jEbBaGAXZDRmel,single,,,https://api.spotify.com/v1/albums/6LHKYRQ0aTADgfgZErmYjT,6LHKYRQ0aTADgfgZErmYjT,,Picture Myself,13-01-22,day,1,album,spotify:album:6LHKYRQ0aTADgfgZErmYjT,https://open.spotify.com/album/6LHKYRQ0aTADgfgZErmYjT,ZZOPM2114005,https://open.spotify.com/track/3QWIMcT8jEbBaGAXZDRmel,,A#,minor,A# minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.55,0.653,6,-5.386,0,0.166,0.394,0,0.108,0.5,98.198,6Qv7LPKK8vbNoNBHIXmwvr,https://api.spotify.com/v1/audio-analysis/6Qv7LPKK8vbNoNBHIXmwvr,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,132000,FALSE,FALSE,https://api.spotify.com/v1/tracks/6Qv7LPKK8vbNoNBHIXmwvr,FALSE,Earn It,49,https://p.scdn.co/mp3-preview/e47419ff22ce5f7f62946d0fdebe9caa0b876865?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:6Qv7LPKK8vbNoNBHIXmwvr,single,,,https://api.spotify.com/v1/albums/7J2URZn2cOHmrud1G0WMyO,7J2URZn2cOHmrud1G0WMyO,,Earn It,26-01-22,day,1,album,spotify:album:7J2URZn2cOHmrud1G0WMyO,https://open.spotify.com/album/7J2URZn2cOHmrud1G0WMyO,USUYG1404305,https://open.spotify.com/track/6Qv7LPKK8vbNoNBHIXmwvr,,F#,minor,F# minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.533,0.506,7,-8.362,1,0.0257,0.43,0,0.111,0.241,90.007,6uL3GeZWgUs1Nlji0bGvvU,https://api.spotify.com/v1/audio-analysis/6uL3GeZWgUs1Nlji0bGvvU,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,246666,FALSE,FALSE,https://api.spotify.com/v1/tracks/6uL3GeZWgUs1Nlji0bGvvU,FALSE,"Cerita Remaja - Original soundtrack from ""Teluk Alaska""",57,https://p.scdn.co/mp3-preview/f9fc4527e5e8d691a869902cca228611233d9ee0?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:6uL3GeZWgUs1Nlji0bGvvU,single,,,https://api.spotify.com/v1/albums/2s249ES0li1t984pnoO5Eb,2s249ES0li1t984pnoO5Eb,,"Cerita Remaja (Original soundtrack from ""Teluk Alaska"")",05-11-21,day,1,album,spotify:album:2s249ES0li1t984pnoO5Eb,https://open.spotify.com/album/2s249ES0li1t984pnoO5Eb,IDA822100128,https://open.spotify.com/track/6uL3GeZWgUs1Nlji0bGvvU,,G,major,G major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.467,0.261,8,-8.882,1,0.0359,0.872,0,0.0928,0.403,131.128,7Lx5bKWy9JigFauOl9j1JS,https://api.spotify.com/v1/audio-analysis/7Lx5bKWy9JigFauOl9j1JS,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,199755,FALSE,FALSE,https://api.spotify.com/v1/tracks/7Lx5bKWy9JigFauOl9j1JS,FALSE,Aku Butuh Kamu,57,https://p.scdn.co/mp3-preview/9201ec228b681a5af49ab7b8b84c09eaf911c556?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:7Lx5bKWy9JigFauOl9j1JS,single,,,https://api.spotify.com/v1/albums/6tscv5QCeLtiDk3REKRkfr,6tscv5QCeLtiDk3REKRkfr,,Aku Butuh Kamu,12-11-21,day,1,album,spotify:album:6tscv5QCeLtiDk3REKRkfr,https://open.spotify.com/album/6tscv5QCeLtiDk3REKRkfr,IDAC52100060,https://open.spotify.com/track/7Lx5bKWy9JigFauOl9j1JS,,G#,major,G# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.721,0.484,9,-8.049,1,0.27,0.798,0.0000186,0.0965,0.551,152.01,57S5BHScJunq9w9Z5Aa0Df,https://api.spotify.com/v1/audio-analysis/57S5BHScJunq9w9Z5Aa0Df,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,140723,FALSE,FALSE,https://api.spotify.com/v1/tracks/57S5BHScJunq9w9Z5Aa0Df,FALSE,pizza pepperoni,53,https://p.scdn.co/mp3-preview/582a992c302f866d002351f6c6e5e77c6a495e6a?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:57S5BHScJunq9w9Z5Aa0Df,single,,,https://api.spotify.com/v1/albums/5UfIQx3mYTyOslGlsPotyL,5UfIQx3mYTyOslGlsPotyL,,pizza pepperoni,28-01-22,day,1,album,spotify:album:5UfIQx3mYTyOslGlsPotyL,https://open.spotify.com/album/5UfIQx3mYTyOslGlsPotyL,IDAA22200206,https://open.spotify.com/track/57S5BHScJunq9w9Z5Aa0Df,,A,major,A major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.641,0.638,1,-9.975,1,0.214,0.0224,0.0000126,0.22,0.313,174.929,10b0n4KwuRyNteJ9WNjrdj,https://api.spotify.com/v1/audio-analysis/10b0n4KwuRyNteJ9WNjrdj,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,211306,FALSE,TRUE,https://api.spotify.com/v1/tracks/10b0n4KwuRyNteJ9WNjrdj,FALSE,Getcho Mans,66,https://p.scdn.co/mp3-preview/a8c36cd0ec4fa0374bf1a3de0866fc982e17aea6?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,3,track,spotify:track:10b0n4KwuRyNteJ9WNjrdj,single,,,https://api.spotify.com/v1/albums/41f4EFQKt0oSJjq8KCClJZ,41f4EFQKt0oSJjq8KCClJZ,,Brightside,20-01-22,day,4,album,spotify:album:41f4EFQKt0oSJjq8KCClJZ,https://open.spotify.com/album/41f4EFQKt0oSJjq8KCClJZ,USWB12105969,https://open.spotify.com/track/10b0n4KwuRyNteJ9WNjrdj,,C#,major,C# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.362,0.284,0,-9.837,0,0.0327,0.882,0,0.0961,0.267,79.109,7j01rdHvXniCA8f1x0NTUG,https://api.spotify.com/v1/audio-analysis/7j01rdHvXniCA8f1x0NTUG,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,199638,FALSE,FALSE,https://api.spotify.com/v1/tracks/7j01rdHvXniCA8f1x0NTUG,FALSE,365,64,,TRUE,1,track,spotify:track:7j01rdHvXniCA8f1x0NTUG,single,,,https://api.spotify.com/v1/albums/66ATAuPBpHYXytPUXzCCwi,66ATAuPBpHYXytPUXzCCwi,,365,21-08-20,day,1,album,spotify:album:66ATAuPBpHYXytPUXzCCwi,https://open.spotify.com/album/66ATAuPBpHYXytPUXzCCwi,IDUM72000053,https://open.spotify.com/track/7j01rdHvXniCA8f1x0NTUG,,C,minor,C minor
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.594,0.369,8,-10.287,1,0.0285,0.825,0.00197,0.0928,0.318,81.829,38t2S5pD0g7wNSYyzjhkL2,https://api.spotify.com/v1/audio-analysis/38t2S5pD0g7wNSYyzjhkL2,4,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,197575,FALSE,FALSE,https://api.spotify.com/v1/tracks/38t2S5pD0g7wNSYyzjhkL2,FALSE,Mencinta Hati Yang Tak Cinta,54,,TRUE,1,track,spotify:track:38t2S5pD0g7wNSYyzjhkL2,single,,,https://api.spotify.com/v1/albums/4U5Hj1zhCxlAm1HpHGPo19,4U5Hj1zhCxlAm1HpHGPo19,,Mencinta Hati Yang Tak Cinta,26-11-21,day,1,album,spotify:album:4U5Hj1zhCxlAm1HpHGPo19,https://open.spotify.com/album/4U5Hj1zhCxlAm1HpHGPo19,IDUM72100437,https://open.spotify.com/track/38t2S5pD0g7wNSYyzjhkL2,,G#,major,G# major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.477,0.485,7,-7.937,1,0.0341,0.584,0.0000337,0.178,0.175,153.839,7eJH04E1jXzPFN9mLdqVRH,https://api.spotify.com/v1/audio-analysis/7eJH04E1jXzPFN9mLdqVRH,3,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,244830,FALSE,FALSE,https://api.spotify.com/v1/tracks/7eJH04E1jXzPFN9mLdqVRH,FALSE,Kinari (versi Lovinka Alexander),51,https://p.scdn.co/mp3-preview/2306f2b27245f5eb09891e5e29604ef17671f879?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:7eJH04E1jXzPFN9mLdqVRH,single,,,https://api.spotify.com/v1/albums/2c9hDsW4n7VIqw8qk0W3oE,2c9hDsW4n7VIqw8qk0W3oE,,Rapijali: Book Soundtrack,17-12-21,day,1,album,spotify:album:2c9hDsW4n7VIqw8qk0W3oE,https://open.spotify.com/album/2c9hDsW4n7VIqw8qk0W3oE,IDA172101077,https://open.spotify.com/track/7eJH04E1jXzPFN9mLdqVRH,,G,major,G major
37i9dQZF1DWZxM58TRkuqg,Puncak Klasemen,https://i.scdn.co/image/ab67706f0000000372d962577b47cd3044562cc5,Spotify,spotify,0.495,0.523,9,-6.048,1,0.0438,0.241,0,0.325,0.747,199.977,7ki5i2vq1XjABkDz10KSIF,https://api.spotify.com/v1/audio-analysis/7ki5i2vq1XjABkDz10KSIF,3,2022-03-10T17:00:00Z,FALSE,,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,200430,FALSE,FALSE,https://api.spotify.com/v1/tracks/7ki5i2vq1XjABkDz10KSIF,FALSE,Tanggung Jawab,55,https://p.scdn.co/mp3-preview/2088190664b9102b9fdc5b6ff291e9aab3a82edd?cid=46f08ee3e7d0421ab91abc12a45cc7b0,TRUE,1,track,spotify:track:7ki5i2vq1XjABkDz10KSIF,single,,,https://api.spotify.com/v1/albums/0dZILZkNcP32xDEN1kpfMr,0dZILZkNcP32xDEN1kpfMr,,Tanggung Jawab,17-12-21,day,1,album,spotify:album:0dZILZkNcP32xDEN1kpfMr,https://open.spotify.com/album/0dZILZkNcP32xDEN1kpfMr,IDA162100504,https://open.spotify.com/track/7ki5i2vq1XjABkDz10KSIF,,A,major,A major
